Borough,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
BRONX,3,2024,Asian,571,446,145,25.4,161,28.2,163,28.5,102,17.9,265,46.4
BRONX,3,2024,Black,2005,437,815,40.6,599,29.9,455,22.7,136,6.8,591,29.5
BRONX,3,2024,Hispanic,6250,436,2700,43.2,1835,29.4,1291,20.7,424,6.8,1715,27.4
BRONX,3,2024,Multi-Racial,95,446,20,21.1,32,33.7,30,31.6,13,13.7,43,45.3
BRONX,3,2024,Native American,103,436,46,44.7,27,26.2,23,22.3,7,6.8,30,29.1
BRONX,3,2024,White,450,446,128,28.4,110,24.4,138,30.7,74,16.4,212,47.1
BRONX,4,2024,Asian,532,448,123,23.1,115,21.6,165,31.0,129,24.2,294,55.3
BRONX,4,2024,Black,2219,437,864,38.9,619,27.9,501,22.6,235,10.6,736,33.2
BRONX,4,2024,Hispanic,6553,437,2585,39.4,1845,28.2,1471,22.4,652,9.9,2123,32.4
BRONX,4,2024,Multi-Racial,76,446,22,28.9,19,25.0,19,25.0,16,21.1,35,46.1
BRONX,4,2024,Native American,96,437,40,41.7,26,27.1,20,20.8,10,10.4,30,31.3
BRONX,4,2024,White,433,446,104,24.0,115,26.6,119,27.5,95,21.9,214,49.4
BRONX,5,2024,Asian,542,447,118,21.8,147,27.1,187,34.5,90,16.6,277,51.1
BRONX,5,2024,Black,2378,435,972,40.9,733,30.8,547,23.0,126,5.3,673,28.3
BRONX,5,2024,Hispanic,6987,434,3075,44.0,2108,30.2,1463,20.9,341,4.9,1804,25.8
BRONX,5,2024,Multi-Racial,89,446,26,29.2,20,22.5,27,30.3,16,18.0,43,48.3
BRONX,5,2024,Native American,116,440,38,32.8,35,30.2,35,30.2,8,6.9,43,37.1
BRONX,5,2024,White,444,445,128,28.8,106,23.9,145,32.7,65,14.6,210,47.3
BRONX,6,2024,Asian,530,451,96,18.1,126,23.8,174,32.8,134,25.3,308,58.1
BRONX,6,2024,Black,2275,436,898,39.5,693,30.5,515,22.6,169,7.4,684,30.1
BRONX,6,2024,Hispanic,6829,435,2862,41.9,1983,29.0,1517,22.2,467,6.8,1984,29.1
BRONX,6,2024,Multi-Racial,61,441,19,31.1,14,23.0,18,29.5,10,16.4,28,45.9
BRONX,6,2024,Native American,99,439,36,36.4,26,26.3,26,26.3,11,11.1,37,37.4
BRONX,6,2024,White,471,445,117,24.8,132,28.0,136,28.9,86,18.3,222,47.1
BRONX,7,2024,Asian,507,459,62,12.2,87,17.2,161,31.8,197,38.9,358,70.6
BRONX,7,2024,Black,2441,444,705,28.9,688,28.2,746,30.6,302,12.4,1048,42.9
BRONX,7,2024,Hispanic,6852,442,2115,30.9,2042,29.8,1932,28.2,763,11.1,2695,39.3
BRONX,7,2024,Multi-Racial,59,456,6,10.2,16,27.1,18,30.5,19,32.2,37,62.7
BRONX,7,2024,Native American,137,444,38,27.7,45,32.8,36,26.3,18,13.1,54,39.4
BRONX,7,2024,White,406,449,88,21.7,107,26.4,131,32.3,80,19.7,211,52.0
BRONX,8,2024,Asian,517,457,70,13.5,100,19.3,161,31.1,186,36.0,347,67.1
BRONX,8,2024,Black,2625,442,766,29.2,798,30.4,700,26.7,361,13.8,1061,40.4
BRONX,8,2024,Hispanic,7307,442,2200,30.1,2172,29.7,1918,26.2,1017,13.9,2935,40.2
BRONX,8,2024,Multi-Racial,27,449,3,11.1,10,37.0,10,37.0,4,14.8,14,51.9
BRONX,8,2024,Native American,89,441,26,29.2,30,33.7,21,23.6,12,13.5,33,37.1
BRONX,8,2024,White,452,450,92,20.4,117,25.9,134,29.6,109,24.1,243,53.8
BRONX,All Grades,2024,Asian,3199,451,614,19.2,736,23.0,1011,31.6,838,26.2,1849,57.8
BRONX,All Grades,2024,Black,13943,439,5020,36.0,4130,29.6,3464,24.8,1329,9.5,4793,34.4
BRONX,All Grades,2024,Hispanic,40778,438,15537,38.1,11985,29.4,9592,23.5,3664,9.0,13256,32.5
BRONX,All Grades,2024,Multi-Racial,407,447,96,23.6,111,27.3,122,30.0,78,19.2,200,49.1
BRONX,All Grades,2024,Native American,640,440,224,35.0,189,29.5,161,25.2,66,10.3,227,35.5
BRONX,All Grades,2024,White,2656,447,657,24.7,687,25.9,803,30.2,509,19.2,1312,49.4
BRONX,3,2023,Asian,542,447,143,26.4,128,23.6,176,32.5,95,17.5,271,50.0
BRONX,3,2023,Black,2235,437,1012,45.3,565,25.3,457,20.4,201,9.0,658,29.4
BRONX,3,2023,Hispanic,6409,436,2875,44.9,1699,26.5,1306,20.4,529,8.3,1835,28.6
BRONX,3,2023,Multi-Racial,68,445,27,39.7,9,13.2,16,23.5,16,23.5,32,47.1
BRONX,3,2023,Native American,96,439,37,38.5,27,28.1,23,24.0,9,9.4,32,33.3
BRONX,3,2023,White,470,445,142,30.2,118,25.1,123,26.2,87,18.5,210,44.7
BRONX,4,2023,Asian,582,452,89,15.3,166,28.5,201,34.5,126,21.6,327,56.2
BRONX,4,2023,Black,2418,440,789,32.6,806,33.3,585,24.2,238,9.8,823,34.0
BRONX,4,2023,Hispanic,6945,439,2351,33.9,2326,33.5,1665,24.0,603,8.7,2268,32.7
BRONX,4,2023,Multi-Racial,83,450,20,24.1,22,26.5,21,25.3,20,24.1,41,49.4
BRONX,4,2023,Native American,111,446,29,26.1,31,27.9,33,29.7,18,16.2,51,45.9
BRONX,4,2023,White,486,451,91,18.7,130,26.7,143,29.4,122,25.1,265,54.5
BRONX,5,2023,Asian,564,453,94,16.7,149,26.4,210,37.2,111,19.7,321,56.9
BRONX,5,2023,Black,2540,440,882,34.7,836,32.9,639,25.2,183,7.2,822,32.4
BRONX,5,2023,Hispanic,7288,440,2528,34.7,2390,32.8,1848,25.4,522,7.2,2370,32.5
BRONX,5,2023,Multi-Racial,67,448,20,29.9,12,17.9,21,31.3,14,20.9,35,52.2
BRONX,5,2023,Native American,103,443,34,33.0,24,23.3,35,34.0,10,9.7,45,43.7
BRONX,5,2023,White,497,449,118,23.7,134,27.0,154,31.0,91,18.3,245,49.3
BRONX,6,2023,Asian,524,454,87,16.6,109,20.8,170,32.4,158,30.2,328,62.6
BRONX,6,2023,Black,2423,439,869,35.9,785,32.4,538,22.2,231,9.5,769,31.7
BRONX,6,2023,Hispanic,6807,437,2598,38.2,2185,32.1,1464,21.5,560,8.2,2024,29.7
BRONX,6,2023,Multi-Racial,62,444,20,32.3,14,22.6,16,25.8,12,19.4,28,45.2
BRONX,6,2023,Native American,129,440,45,34.9,40,31.0,29,22.5,15,11.6,44,34.1
BRONX,6,2023,White,438,445,105,24.0,141,32.2,126,28.8,66,15.1,192,43.8
BRONX,7,2023,Asian,541,456,82,15.2,106,19.6,197,36.4,156,28.8,353,65.2
BRONX,7,2023,Black,2649,441,936,35.3,754,28.5,718,27.1,241,9.1,959,36.2
BRONX,7,2023,Hispanic,7284,441,2547,35.0,2166,29.7,1866,25.6,705,9.7,2571,35.3
BRONX,7,2023,Multi-Racial,33,445,9,27.3,8,24.2,13,39.4,3,9.1,16,48.5
BRONX,7,2023,Native American,80,446,18,22.5,30,37.5,24,30.0,8,10.0,32,40.0
BRONX,7,2023,White,489,450,107,21.9,120,24.5,160,32.7,102,20.9,262,53.6
BRONX,8,2023,Asian,583,463,43,7.4,98,16.8,207,35.5,235,40.3,442,75.8
BRONX,8,2023,Black,2792,447,578,20.7,904,32.4,929,33.3,381,13.6,1310,46.9
BRONX,8,2023,Hispanic,7543,446,1630,21.6,2394,31.7,2453,32.5,1066,14.1,3519,46.7
BRONX,8,2023,Multi-Racial,48,458,3,6.3,12,25.0,20,41.7,13,27.1,33,68.8
BRONX,8,2023,Native American,125,452,21,16.8,33,26.4,42,33.6,29,23.2,71,56.8
BRONX,8,2023,White,494,454,62,12.6,137,27.7,167,33.8,128,25.9,295,59.7
BRONX,All Grades,2023,Asian,3336,454,538,16.1,756,22.7,1161,34.8,881,26.4,2042,61.2
BRONX,All Grades,2023,Black,15057,441,5066,33.6,4650,30.9,3866,25.7,1475,9.8,5341,35.5
BRONX,All Grades,2023,Hispanic,42276,440,14529,34.4,13160,31.1,10602,25.1,3985,9.4,14587,34.5
BRONX,All Grades,2023,Multi-Racial,361,448,99,27.4,77,21.3,107,29.6,78,21.6,185,51.2
BRONX,All Grades,2023,Native American,644,444,184,28.6,185,28.7,186,28.9,89,13.8,275,42.7
BRONX,All Grades,2023,White,2874,449,625,21.7,780,27.1,873,30.4,596,20.7,1469,51.1
BRONX,3,2022,Asian,589,600,94,16.0,206,35.0,244,41.4,45,7.6,289,49.1
BRONX,3,2022,Black,2383,590,769,32.3,901,37.8,640,26.9,73,3.1,713,29.9
BRONX,3,2022,Hispanic,6906,589,2330,33.7,2677,38.8,1738,25.2,161,2.3,1899,27.5
BRONX,3,2022,Multi-Racial,84,601,12,14.3,30,35.7,32,38.1,10,11.9,42,50.0
BRONX,3,2022,Native American,120,594,30,25.0,45,37.5,41,34.2,4,3.3,45,37.5
BRONX,3,2022,White,495,598,106,21.4,167,33.7,174,35.2,48,9.7,222,44.8
BRONX,4,2022,Asian,600,598,126,21.0,194,32.3,153,25.5,127,21.2,280,46.7
BRONX,4,2022,Black,2513,587,1026,40.8,872,34.7,427,17.0,188,7.5,615,24.5
BRONX,4,2022,Hispanic,7391,586,3111,42.1,2612,35.3,1184,16.0,484,6.5,1668,22.6
BRONX,4,2022,Multi-Racial,66,597,15,22.7,23,34.8,13,19.7,15,22.7,28,42.4
BRONX,4,2022,Native American,102,589,38,37.3,31,30.4,23,22.5,10,9.8,33,32.4
BRONX,4,2022,White,528,596,139,26.3,180,34.1,104,19.7,105,19.9,209,39.6
BRONX,5,2022,Asian,569,606,123,21.6,174,30.6,143,25.1,129,22.7,272,47.8
BRONX,5,2022,Black,2718,594,1242,45.7,881,32.4,406,14.9,189,7.0,595,21.9
BRONX,5,2022,Hispanic,7448,593,3477,46.7,2435,32.7,1025,13.8,511,6.9,1536,20.6
BRONX,5,2022,Multi-Racial,61,601,21,34.4,14,23.0,17,27.9,9,14.8,26,42.6
BRONX,5,2022,Native American,126,594,56,44.4,43,34.1,17,13.5,10,7.9,27,21.4
BRONX,5,2022,White,461,600,152,33.0,153,33.2,88,19.1,68,14.8,156,33.8
BRONX,6,2022,Asian,552,607,99,17.9,80,14.5,130,23.6,243,44.0,373,67.6
BRONX,6,2022,Black,2588,594,1006,38.9,599,23.1,508,19.6,475,18.4,983,38.0
BRONX,6,2022,Hispanic,7270,595,2756,37.9,1676,23.1,1460,20.1,1378,19.0,2838,39.0
BRONX,6,2022,Multi-Racial,41,602,7,17.1,10,24.4,12,29.3,12,29.3,24,58.5
BRONX,6,2022,Native American,82,596,28,34.1,19,23.2,19,23.2,16,19.5,35,42.7
BRONX,6,2022,White,530,604,120,22.6,95,17.9,113,21.3,202,38.1,315,59.4
BRONX,7,2022,Asian,585,613,54,9.2,125,21.4,184,31.5,222,37.9,406,69.4
BRONX,7,2022,Black,2706,599,757,28.0,982,36.3,669,24.7,298,11.0,967,35.7
BRONX,7,2022,Hispanic,7444,599,2102,28.2,2658,35.7,1828,24.6,856,11.5,2684,36.1
BRONX,7,2022,Multi-Racial,46,609,5,10.9,13,28.3,14,30.4,14,30.4,28,60.9
BRONX,7,2022,Native American,110,605,21,19.1,33,30.0,33,30.0,23,20.9,56,50.9
BRONX,7,2022,White,509,607,89,17.5,146,28.7,136,26.7,138,27.1,274,53.8
BRONX,8,2022,Asian,598,606,75,12.5,133,22.2,193,32.3,197,32.9,390,65.2
BRONX,8,2022,Black,2967,596,652,22.0,1146,38.6,812,27.4,357,12.0,1169,39.4
BRONX,8,2022,Hispanic,7436,595,1830,24.6,2772,37.3,1967,26.5,867,11.7,2834,38.1
BRONX,8,2022,Multi-Racial,51,598,10,19.6,12,23.5,18,35.3,11,21.6,29,56.9
BRONX,8,2022,Native American,139,597,26,18.7,54,38.8,42,30.2,17,12.2,59,42.4
BRONX,8,2022,White,500,600,86,17.2,162,32.4,139,27.8,113,22.6,252,50.4
BRONX,All Grades,2022,Asian,3493,605,571,16.3,912,26.1,1047,30.0,963,27.6,2010,57.5
BRONX,All Grades,2022,Black,15875,593,5452,34.3,5381,33.9,3462,21.8,1580,10.0,5042,31.8
BRONX,All Grades,2022,Hispanic,43895,593,15606,35.6,14830,33.8,9202,21.0,4257,9.7,13459,30.7
BRONX,All Grades,2022,Multi-Racial,349,601,70,20.1,102,29.2,106,30.4,71,20.3,177,50.7
BRONX,All Grades,2022,Native American,679,596,199,29.3,225,33.1,175,25.8,80,11.8,255,37.6
BRONX,All Grades,2022,White,3023,601,692,22.9,903,29.9,754,24.9,674,22.3,1428,47.2
BRONX,3,2019,Asian,619,603,76,12.3,184,29.7,289,46.7,70,11.3,359,58.0
BRONX,3,2019,Black,3414,594,755,22.1,1299,38.0,1225,35.9,135,4.0,1360,39.8
BRONX,3,2019,Hispanic,9221,593,2220,24.1,3486,37.8,3178,34.5,337,3.7,3515,38.1
BRONX,3,2019,Multi-Racial,52,600,5,9.6,18,34.6,28,53.8,1,1.9,29,55.8
BRONX,3,2019,Native American,101,595,18,17.8,40,39.6,40,39.6,3,3.0,43,42.6
BRONX,3,2019,White,715,599,126,17.6,215,30.1,315,44.1,59,8.3,374,52.3
BRONX,4,2019,Asian,674,603,110,16.3,149,22.1,238,35.3,177,26.3,415,61.6
BRONX,4,2019,Black,3647,592,1119,30.7,1286,35.3,941,25.8,301,8.3,1242,34.1
BRONX,4,2019,Hispanic,9438,592,2911,30.8,3349,35.5,2342,24.8,836,8.9,3178,33.7
BRONX,4,2019,Multi-Racial,64,603,9,14.1,21,32.8,21,32.8,13,20.3,34,53.1
BRONX,4,2019,Native American,123,595,29,23.6,46,37.4,36,29.3,12,9.8,48,39.0
BRONX,4,2019,White,711,599,151,21.2,207,29.1,227,31.9,126,17.7,353,49.6
BRONX,5,2019,Asian,632,604,174,27.5,150,23.7,159,25.2,149,23.6,308,48.7
BRONX,5,2019,Black,3772,593,1818,48.2,986,26.1,637,16.9,331,8.8,968,25.7
BRONX,5,2019,Hispanic,9147,592,4534,49.6,2352,25.7,1510,16.5,751,8.2,2261,24.7
BRONX,5,2019,Multi-Racial,60,600,22,36.7,12,20.0,16,26.7,10,16.7,26,43.3
BRONX,5,2019,Native American,133,598,60,45.1,27,20.3,26,19.5,20,15.0,46,34.6
BRONX,5,2019,White,652,599,231,35.4,173,26.5,135,20.7,113,17.3,248,38.0
BRONX,6,2019,Asian,660,603,165,25.0,120,18.2,118,17.9,257,38.9,375,56.8
BRONX,6,2019,Black,3413,590,1536,45.0,855,25.1,523,15.3,499,14.6,1022,29.9
BRONX,6,2019,Hispanic,8946,590,3977,44.5,2200,24.6,1421,15.9,1348,15.1,2769,31.0
BRONX,6,2019,Multi-Racial,65,598,13,20.0,22,33.8,18,27.7,12,18.5,30,46.2
BRONX,6,2019,Native American,132,595,44,33.3,37,28.0,21,15.9,30,22.7,51,38.6
BRONX,6,2019,White,624,598,193,30.9,120,19.2,111,17.8,200,32.1,311,49.8
BRONX,7,2019,Asian,664,605,154,23.2,159,23.9,189,28.5,162,24.4,351,52.9
BRONX,7,2019,Black,3650,593,1526,41.8,1176,32.2,719,19.7,229,6.3,948,26.0
BRONX,7,2019,Hispanic,8744,592,3876,44.3,2671,30.5,1614,18.5,583,6.7,2197,25.1
BRONX,7,2019,Multi-Racial,43,594,19,44.2,8,18.6,14,32.6,2,4.7,16,37.2
BRONX,7,2019,Native American,125,594,55,44.0,30,24.0,29,23.2,11,8.8,40,32.0
BRONX,7,2019,White,572,597,207,36.2,156,27.3,137,24.0,72,12.6,209,36.5
BRONX,8,2019,Asian,723,605,86,11.9,218,30.2,213,29.5,206,28.5,419,58.0
BRONX,8,2019,Black,3656,595,856,23.4,1538,42.1,864,23.6,398,10.9,1262,34.5
BRONX,8,2019,Hispanic,8827,594,2063,23.4,3666,41.5,2178,24.7,920,10.4,3098,35.1
BRONX,8,2019,Multi-Racial,40,595,9,22.5,19,47.5,3,7.5,9,22.5,12,30.0
BRONX,8,2019,Native American,144,599,28,19.4,46,31.9,43,29.9,27,18.8,70,48.6
BRONX,8,2019,White,593,602,74,12.5,198,33.4,182,30.7,139,23.4,321,54.1
BRONX,All Grades,2019,Asian,3972,604,765,19.3,980,24.7,1206,30.4,1021,25.7,2227,56.1
BRONX,All Grades,2019,Black,21552,593,7610,35.3,7140,33.1,4909,22.8,1893,8.8,6802,31.6
BRONX,All Grades,2019,Hispanic,54323,592,19581,36.0,17724,32.6,12243,22.5,4775,8.8,17018,31.3
BRONX,All Grades,2019,Multi-Racial,324,599,77,23.8,100,30.9,100,30.9,47,14.5,147,45.4
BRONX,All Grades,2019,Native American,758,596,234,30.9,226,29.8,195,25.7,103,13.6,298,39.3
BRONX,All Grades,2019,White,3867,599,982,25.4,1069,27.6,1107,28.6,709,18.3,1816,47.0
BRONX,3,2018,Asian,645,604,77,11.9,180,27.9,322,49.9,66,10.2,388,60.2
BRONX,3,2018,Black,3657,593,1014,27.7,1386,37.9,1159,31.7,98,2.7,1257,34.4
BRONX,3,2018,Hispanic,9509,592,2665,28.0,3541,37.2,3011,31.7,292,3.1,3303,34.7
BRONX,3,2018,Multi-Racial,85,600,14,16.5,27,31.8,40,47.1,4,4.7,44,51.8
BRONX,3,2018,Native American,123,593,28,22.8,51,41.5,39,31.7,5,4.1,44,35.8
BRONX,3,2018,White,768,599,160,20.8,234,30.5,303,39.5,71,9.2,374,48.7
BRONX,4,2018,Asian,636,604,106,16.7,165,25.9,194,30.5,171,26.9,365,57.4
BRONX,4,2018,Black,3857,593,1065,27.6,1536,39.8,895,23.2,361,9.4,1256,32.6
BRONX,4,2018,Hispanic,9379,592,2900,30.9,3501,37.3,2150,22.9,828,8.8,2978,31.8
BRONX,4,2018,Multi-Racial,56,605,6,10.7,21,37.5,12,21.4,17,30.4,29,51.8
BRONX,4,2018,Native American,141,595,35,24.8,54,38.3,29,20.6,23,16.3,52,36.9
BRONX,4,2018,White,703,599,169,24.0,207,29.4,181,25.7,146,20.8,327,46.5
BRONX,5,2018,Asian,666,603,189,28.4,176,26.4,164,24.6,137,20.6,301,45.2
BRONX,5,2018,Black,3775,593,1754,46.5,1165,30.9,614,16.3,242,6.4,856,22.7
BRONX,5,2018,Hispanic,9619,593,4544,47.2,2954,30.7,1535,16.0,586,6.1,2121,22.1
BRONX,5,2018,Multi-Racial,62,600,17,27.4,26,41.9,10,16.1,9,14.5,19,30.6
BRONX,5,2018,Native American,145,597,58,40.0,45,31.0,29,20.0,13,9.0,42,29.0
BRONX,5,2018,White,667,601,214,32.1,183,27.4,152,22.8,118,17.7,270,40.5
BRONX,6,2018,Asian,650,605,141,21.7,112,17.2,141,21.7,256,39.4,397,61.1
BRONX,6,2018,Black,3712,593,1463,39.4,1005,27.1,700,18.9,544,14.7,1244,33.5
BRONX,6,2018,Hispanic,8828,592,3657,41.4,2318,26.3,1602,18.1,1251,14.2,2853,32.3
BRONX,6,2018,Multi-Racial,43,599,12,27.9,7,16.3,15,34.9,9,20.9,24,55.8
BRONX,6,2018,Native American,133,595,50,37.6,29,21.8,24,18.0,30,22.6,54,40.6
BRONX,6,2018,White,562,598,175,31.1,127,22.6,107,19.0,153,27.2,260,46.3
BRONX,7,2018,Asian,705,605,147,20.9,180,25.5,257,36.5,121,17.2,378,53.6
BRONX,7,2018,Black,3698,595,1372,37.1,1350,36.5,783,21.2,193,5.2,976,26.4
BRONX,7,2018,Hispanic,8934,593,3447,38.6,3296,36.9,1783,20.0,408,4.6,2191,24.5
BRONX,7,2018,Multi-Racial,38,602,10,26.3,13,34.2,10,26.3,5,13.2,15,39.5
BRONX,7,2018,Native American,145,595,49,33.8,54,37.2,35,24.1,7,4.8,42,29.0
BRONX,7,2018,White,621,603,148,23.8,171,27.5,200,32.2,102,16.4,302,48.6
BRONX,8,2018,Asian,658,605,105,16.0,158,24.0,174,26.4,221,33.6,395,60.0
BRONX,8,2018,Black,3621,595,811,22.4,1549,42.8,889,24.6,372,10.3,1261,34.8
BRONX,8,2018,Hispanic,8579,594,2113,24.6,3401,39.6,2102,24.5,963,11.2,3065,35.7
BRONX,8,2018,Multi-Racial,35,598,9,25.7,11,31.4,9,25.7,6,17.1,15,42.9
BRONX,8,2018,Native American,132,595,29,22.0,53,40.2,34,25.8,16,12.1,50,37.9
BRONX,8,2018,White,611,601,112,18.3,211,34.5,149,24.4,139,22.7,288,47.1
BRONX,All Grades,2018,Asian,3960,604,765,19.3,971,24.5,1252,31.6,972,24.5,2224,56.2
BRONX,All Grades,2018,Black,22320,594,7479,33.5,7991,35.8,5040,22.6,1810,8.1,6850,30.7
BRONX,All Grades,2018,Hispanic,54848,593,19326,35.2,19011,34.7,12183,22.2,4328,7.9,16511,30.1
BRONX,All Grades,2018,Multi-Racial,319,601,68,21.3,105,32.9,96,30.1,50,15.7,146,45.8
BRONX,All Grades,2018,Native American,819,595,249,30.4,286,34.9,190,23.2,94,11.5,284,34.7
BRONX,All Grades,2018,White,3932,600,978,24.9,1133,28.8,1092,27.8,729,18.5,1821,46.3
BROOKLYN,3,2024,Asian,3301,452,639,19.4,779,23.6,1076,32.6,807,24.4,1883,57.0
BROOKLYN,3,2024,Black,3078,442,959,31.2,919,29.9,800,26.0,400,13.0,1200,39.0
BROOKLYN,3,2024,Hispanic,4166,439,1588,38.1,1200,28.8,973,23.4,405,9.7,1378,33.1
BROOKLYN,3,2024,Multi-Racial,384,460,42,10.9,62,16.1,135,35.2,145,37.8,280,72.9
BROOKLYN,3,2024,Native American,134,443,40,29.9,40,29.9,37,27.6,17,12.7,54,40.3
BROOKLYN,3,2024,White,3328,453,600,18.0,739,22.2,1074,32.3,915,27.5,1989,59.8
BROOKLYN,4,2024,Asian,3298,454,546,16.6,634,19.2,1048,31.8,1070,32.4,2118,64.2
BROOKLYN,4,2024,Black,3237,443,941,29.1,906,28.0,875,27.0,515,15.9,1390,42.9
BROOKLYN,4,2024,Hispanic,4298,441,1414,32.9,1197,27.9,1099,25.6,588,13.7,1687,39.3
BROOKLYN,4,2024,Multi-Racial,344,459,32,9.3,60,17.4,108,31.4,144,41.9,252,73.3
BROOKLYN,4,2024,Native American,87,445,16,18.4,34,39.1,26,29.9,11,12.6,37,42.5
BROOKLYN,4,2024,White,3282,454,526,16.0,623,19.0,1041,31.7,1092,33.3,2133,65.0
BROOKLYN,5,2024,Asian,3307,453,574,17.4,683,20.7,1212,36.6,838,25.3,2050,62.0
BROOKLYN,5,2024,Black,3385,440,1139,33.6,1035,30.6,923,27.3,288,8.5,1211,35.8
BROOKLYN,5,2024,Hispanic,4447,438,1618,36.4,1336,30.0,1137,25.6,356,8.0,1493,33.6
BROOKLYN,5,2024,Multi-Racial,303,461,24,7.9,53,17.5,113,37.3,113,37.3,226,74.6
BROOKLYN,5,2024,Native American,121,441,41,33.9,27,22.3,36,29.8,17,14.0,53,43.8
BROOKLYN,5,2024,White,3174,452,556,17.5,757,23.9,1172,36.9,689,21.7,1861,58.6
BROOKLYN,6,2024,Asian,3657,456,540,14.8,681,18.6,1181,32.3,1255,34.3,2436,66.6
BROOKLYN,6,2024,Black,3620,440,1185,32.7,1064,29.4,1025,28.3,346,9.6,1371,37.9
BROOKLYN,6,2024,Hispanic,4629,438,1746,37.7,1379,29.8,1072,23.2,432,9.3,1504,32.5
BROOKLYN,6,2024,Multi-Racial,282,455,30,10.6,63,22.3,104,36.9,85,30.1,189,67.0
BROOKLYN,6,2024,Native American,123,440,40,32.5,35,28.5,37,30.1,11,8.9,48,39.0
BROOKLYN,6,2024,White,2916,452,542,18.6,632,21.7,901,30.9,841,28.8,1742,59.7
BROOKLYN,7,2024,Asian,3288,462,338,10.3,459,14.0,1104,33.6,1387,42.2,2491,75.8
BROOKLYN,7,2024,Black,3855,447,898,23.3,1090,28.3,1325,34.4,542,14.1,1867,48.4
BROOKLYN,7,2024,Hispanic,4819,445,1232,25.6,1413,29.3,1493,31.0,681,14.1,2174,45.1
BROOKLYN,7,2024,Multi-Racial,323,459,37,11.5,55,17.0,115,35.6,116,35.9,231,71.5
BROOKLYN,7,2024,Native American,122,446,34,27.9,24,19.7,46,37.7,18,14.8,64,52.5
BROOKLYN,7,2024,White,2771,458,355,12.8,520,18.8,917,33.1,979,35.3,1896,68.4
BROOKLYN,8,2024,Asian,3194,463,324,10.1,463,14.5,882,27.6,1525,47.7,2407,75.4
BROOKLYN,8,2024,Black,3707,446,845,22.8,1128,30.4,1096,29.6,638,17.2,1734,46.8
BROOKLYN,8,2024,Hispanic,4834,443,1387,28.7,1368,28.3,1310,27.1,769,15.9,2079,43.0
BROOKLYN,8,2024,Multi-Racial,192,461,15,7.8,30,15.6,70,36.5,77,40.1,147,76.6
BROOKLYN,8,2024,Native American,137,448,31,22.6,31,22.6,47,34.3,28,20.4,75,54.7
BROOKLYN,8,2024,White,2639,456,381,14.4,555,21.0,759,28.8,944,35.8,1703,64.5
BROOKLYN,All Grades,2024,Asian,20045,457,2961,14.8,3699,18.5,6503,32.4,6882,34.3,13385,66.8
BROOKLYN,All Grades,2024,Black,20882,443,5967,28.6,6142,29.4,6044,28.9,2729,13.1,8773,42.0
BROOKLYN,All Grades,2024,Hispanic,27193,441,8985,33.0,7893,29.0,7084,26.1,3231,11.9,10315,37.9
BROOKLYN,All Grades,2024,Multi-Racial,1828,459,180,9.8,323,17.7,645,35.3,680,37.2,1325,72.5
BROOKLYN,All Grades,2024,Native American,724,444,202,27.9,191,26.4,229,31.6,102,14.1,331,45.7
BROOKLYN,All Grades,2024,White,18110,454,2960,16.3,3826,21.1,5864,32.4,5460,30.1,11324,62.5
BROOKLYN,3,2023,Asian,3325,454,598,18.0,689,20.7,1127,33.9,911,27.4,2038,61.3
BROOKLYN,3,2023,Black,3218,444,1057,32.8,811,25.2,886,27.5,464,14.4,1350,42.0
BROOKLYN,3,2023,Hispanic,4125,441,1464,35.5,1113,27.0,1052,25.5,496,12.0,1548,37.5
BROOKLYN,3,2023,Multi-Racial,296,459,41,13.9,38,12.8,112,37.8,105,35.5,217,73.3
BROOKLYN,3,2023,Native American,91,443,27,29.7,27,29.7,28,30.8,9,9.9,37,40.7
BROOKLYN,3,2023,White,3178,455,529,16.6,610,19.2,1130,35.6,909,28.6,2039,64.2
BROOKLYN,4,2023,Asian,3289,460,331,10.1,608,18.5,1118,34.0,1232,37.5,2350,71.5
BROOKLYN,4,2023,Black,3302,447,786,23.8,1007,30.5,953,28.9,556,16.8,1509,45.7
BROOKLYN,4,2023,Hispanic,4340,445,1163,26.8,1353,31.2,1163,26.8,661,15.2,1824,42.0
BROOKLYN,4,2023,Multi-Racial,281,469,13,4.6,40,14.2,83,29.5,145,51.6,228,81.1
BROOKLYN,4,2023,Native American,124,449,29,23.4,30,24.2,34,27.4,31,25.0,65,52.4
BROOKLYN,4,2023,White,3073,460,312,10.2,581,18.9,1068,34.8,1112,36.2,2180,70.9
